City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,treasure island,27.7692,-82.769,27.01,89,75,3.09,US,1726552547
294,guarenas,10.4674,-66.6066,20.61,98,99,1.71,VE,1726552548
295,bridgewater,44.3835,-64.5155,14.23,83,0,3.12,CA,1726552551
296,castillos,-34.1667,-53.8333,9.55,86,0,1.99,UY,1726552552
297,apolinario saravia,-24.4328,-63.9954,16.28,43,0,1.94,AR,1726552553
298,keflavik,64.0049,-22.5624,8.24,93,75,7.2,IS,1726552554
299,palikir - national government center,6.9248,158.1611,28.47,84,100,2.06,FM,1726552555
300,puerto baquerizo moreno,-0.9,-89.6,20.91,84,78,6.36,EC,1726552556
301,puerto deseado,-47.7503,-65.8938,10.26,47,98,10.98,AR,1726552557
302,sassandra,4.95,-6.0833,23.69,94,98,1.95,CI,1726552559
303,kolonia,50.9333,6.95,14.47,86,100,1.54,DE,1726552560
304,acarau,-2.8856,-40.12,25.07,81,7,8.42,BR,1726552561
305,howard springs,-12.497,131.047,25.55,76,77,6.05,AU,1726552562
306,fortuna,40.5982,-124.1573,14.4,93,100,0.0,US,1726552563
307,lebu,-37.6167,-73.65,7.94,93,82,4.01,CL,1726552565
308,kanggye,40.9695,126.5852,26.08,66,84,2.09,KP,1726552566
309,aktau,43.65,51.2,23.32,39,100,6.59,KZ,1726552567
310,usogorsk,63.4106,48.6872,15.72,69,62,3.45,RU,1726552569
311,tromso,69.6496,18.957,11.01,76,100,9.77,NO,1726552570
312,dunedin,-45.8742,170.5036,3.78,87,97,4.02,NZ,1726552285
313,faraskur,31.3298,31.7151,26.7,54,0,2.75,EG,1726552572
314,zheleznogorsk-ilimskiy,56.5768,104.1217,3.81,66,99,2.54,RU,1726552573
315,chernyshevskiy,63.0128,112.4714,1.77,97,100,4.78,RU,1726552574
316,la foa,-21.7108,165.8276,19.99,52,25,7.24,NC,1726552575
317,pizarro,4.9533,-77.366,25.32,91,99,1.52,CO,1726552576
318,kingston,17.997,-76.7936,30.53,70,20,5.66,JM,1726552578
319,chonchi,-42.6128,-73.8092,5.07,80,99,0.84,CL,1726552579
320,juan griego,11.0817,-63.9655,22.07,100,93,4.63,VE,1726552580
321,brookings,44.3114,-96.7984,21.21,82,0,5.66,US,1726552581
322,lupane,-18.9315,27.807,25.74,23,0,6.59,ZW,1726552582
323,perevoz,55.5961,44.5446,19.18,51,14,1.94,RU,1726552583
324,lokossa,6.6387,1.7167,23.06,96,100,0.84,BJ,1726552584
325,nizhneangarsk,55.7833,109.55,6.74,49,29,2.84,RU,1726552585
326,utrik,11.2278,169.8474,28.48,75,55,4.19,MH,1726552587
327,kuytun,54.3419,101.5036,2.57,97,100,2.26,RU,1726552589
328,koungou,-12.7336,45.2042,27.84,69,0,2.57,YT,1726552590
329,boromo,11.75,-2.9333,23.46,93,98,1.58,BF,1726552591
330,extrema,-22.8547,-46.3183,14.16,89,97,2.6,BR,1726552592
331,utsunomiya,36.5658,139.8836,32.14,50,9,1.67,JP,1726552593
332,abqaiq,25.9371,49.6776,36.54,18,0,2.3,SA,1726552595
333,crane,31.3974,-102.3501,25.86,55,43,6.56,US,1726552523
334,kulgam,33.65,75.0167,24.98,38,0,2.03,IN,1726552597
335,leticia,-4.2153,-69.9406,25.03,94,20,1.03,CO,1726552598
336,forked river,39.8398,-74.1901,21.17,90,100,1.54,US,1726552599
337,margate,51.3813,1.3862,15.94,79,99,0.89,GB,1726552600
338,borodino,55.9106,94.8983,7.69,52,57,1.84,RU,1726552601
339,hasaki,35.7333,140.8333,27.6,79,56,7.51,JP,1726552602
340,la mira,18.035,-102.3266,26.57,88,100,2.09,MX,1726552604
341,rovaniemi,66.5,25.7167,11.67,93,100,4.12,FI,1726552605
342,camalu,30.85,-116.0667,17.37,74,0,4.76,MX,1726552606
343,miguel ahumada,30.6167,-106.5167,28.34,37,83,1.49,MX,1726552607
344,dalandzadgad,43.5708,104.425,22.56,23,0,2.03,MN,1726552608
345,sheringham,52.9408,1.2093,14.03,79,68,5.11,GB,1726552609
346,warangal,18.0,79.5833,29.56,64,93,5.77,IN,1726552610
347,haiku-pauwela,20.9219,-156.3051,26.23,77,40,8.23,US,1726552611
348,cidreira,-30.1811,-50.2056,14.81,93,2,2.97,BR,1726552613
349,ashchysay,43.5542,68.8889,16.53,38,68,3.53,KZ,1726552614
350,manado,1.487,124.8455,32.43,62,20,1.54,ID,1726552615
351,kapa'a,22.0752,-159.319,27.18,83,75,7.2,US,1726552616
352,gidole,5.65,37.3667,17.65,55,100,1.93,ET,1726552617
353,rawson,-43.3002,-65.1023,11.16,50,0,4.12,AR,1726552618
354,tanjung pandan,-2.75,107.65,30.83,56,100,5.14,ID,1726552619
355,mindelo,16.8901,-24.9804,25.75,78,20,2.57,CV,1726552620
356,nova vicosa,-17.8919,-39.3719,22.8,85,0,3.8,BR,1726552622
357,healesville,-37.65,145.5167,16.65,57,72,2.49,AU,1726552623
358,pamandzi,-12.7967,45.2794,27.88,69,0,2.57,YT,1726552624
359,canutama,-6.5339,-64.3831,26.95,57,74,1.24,BR,1726552625
360,carbonear,47.7332,-53.2148,17.91,87,83,7.75,CA,1726552626
361,arno,60.1167,18.6333,11.32,77,99,2.37,SE,1726552627
362,warmbad,-28.45,18.7333,13.95,48,0,2.58,NA,1726552628
363,pisco,-13.7,-76.2167,14.03,88,2,2.06,PE,1726552630
364,pacific grove,36.6177,-121.9166,15.24,92,100,1.54,US,1726552631
365,bacalar,18.6667,-88.3833,26.25,91,36,1.81,MX,1726552632
366,chaiyaphum,15.75,102.0,32.2,60,91,2.04,TH,1726552633
367,malabar,-33.9667,151.25,21.05,51,0,6.69,AU,1726552634
368,tafuna,-14.3358,-170.72,27.12,74,60,2.69,AS,1726552636
369,charlotte amalie,18.3419,-64.9307,27.85,78,0,3.09,VI,1726552637
370,benton harbor,42.1167,-86.4542,19.5,64,0,2.06,US,1726552638
371,fort mcmurray,56.7268,-111.381,12.77,71,100,3.6,CA,1726552639
372,genhe,50.7833,121.5167,18.58,33,3,5.39,CN,1726552640
373,horta,38.5333,-28.6333,21.12,91,92,2.68,PT,1726552641
374,ribeira brava,32.65,-17.0667,22.78,87,15,2.4,PT,1726552642
375,kerikeri,-35.2268,173.9474,10.51,76,12,3.58,NZ,1726552643
376,belokurikha,51.9959,84.9896,7.57,57,67,3.75,RU,1726552644
377,giridih,24.1833,86.3,29.24,71,100,7.31,IN,1726552646
378,maragogi,-9.0122,-35.2225,22.56,82,8,2.83,BR,1726552647
379,beacon square,28.2086,-82.7554,26.1,91,64,0.45,US,1726552648
380,box elder,41.5005,-112.8764,18.0,50,92,8.83,US,1726552649
381,dakhla,23.6848,-15.958,19.55,92,14,6.36,EH,1726552650
382,antsiranana,-12.2787,49.2917,26.42,44,20,7.2,MG,1726552651
383,krakeel,52.7215,6.52,15.49,93,56,4.15,NL,1726552652
384,katsuura,35.1333,140.3,27.65,78,34,6.17,JP,1726552653
385,kerewan,13.4898,-16.0888,23.06,97,99,0.91,GM,1726552654
386,lubang,13.8584,120.124,27.73,79,100,5.67,PH,1726552656
387,bridgeport,41.167,-73.2048,16.87,94,100,0.89,US,1726552657
388,kuqa,41.7278,82.9364,27.55,21,4,1.7,CN,1726552658
389,kunming,25.0389,102.7183,20.96,60,40,6.0,CN,1726552659
390,charters towers,-20.1,146.2667,26.39,33,100,4.55,AU,1726552660
391,corinto,37.9407,22.9573,24.94,58,8,0.79,GR,1726552661
392,kotlas,61.2611,46.6556,18.72,63,27,2.52,RU,1726552662
393,farasan,16.7022,42.1183,30.77,80,71,3.53,SA,1726552663
394,arbelaez,4.2725,-74.4151,21.01,61,62,3.23,CO,1726552665
395,kerman,30.2832,57.0788,26.92,22,0,2.06,IR,1726552666
396,bintulu,3.1667,113.0333,34.23,59,20,2.06,MY,1726552667
397,eyl,7.9803,49.8164,30.48,56,42,10.37,SO,1726552668
398,bangassou,4.7413,22.8184,23.94,79,40,0.41,CF,1726552669
399,sisimiut,66.9395,-53.6735,2.06,77,98,1.56,GL,1726552670
400,usinsk,65.9939,57.5281,16.2,72,100,6.28,RU,1726552671
401,zahedan,29.4963,60.8629,27.95,23,0,3.09,IR,1726552672
402,ouadda,8.0777,22.4007,22.67,91,55,1.03,CF,1726552674
403,xilin hot,43.9667,116.0333,18.84,49,100,4.14,CN,1726552675
404,saldanha,-33.0117,17.9442,5.03,81,6,4.37,ZA,1726552676
405,turan,16.0678,108.2208,31.99,66,40,5.66,VN,1726552677
406,inarajan village,13.2736,144.7484,28.55,90,100,6.07,GU,1726552678
407,tolanaro,-25.0319,46.9987,21.04,88,40,0.0,MG,1726552679
408,kailua-kona,19.6406,-155.9956,26.82,95,62,3.3,US,1726552516
409,kamaishi,39.2667,141.8833,25.0,62,26,0.59,JP,1726552681
410,peterhead,57.5058,-1.7981,12.47,75,100,1.43,GB,1726552682
411,grahamstown,-33.3042,26.5328,14.25,78,57,2.7,ZA,1726552684
412,jaisalmer,26.9147,70.9181,33.12,37,0,6.1,IN,1726552685
413,kidal,18.4411,1.4078,24.87,80,93,7.23,ML,1726552686
414,pemangkat,1.1667,108.9667,30.14,64,57,9.0,ID,1726552687
415,solleftea,63.1667,17.2667,10.92,92,83,1.67,SE,1726552688
416,shats'k,51.5021,23.9381,16.83,52,4,4.3,UA,1726552689
417,egilsstadir,65.2653,-14.3948,4.95,100,40,2.06,IS,1726552690
418,ust-nera,64.5667,143.2,6.18,55,99,2.89,RU,1726552691
419,khabarovsk,48.4808,135.0928,21.89,35,20,8.0,RU,1726552692
420,opuwo,-18.0607,13.84,17.76,18,0,2.12,NA,1726552694
421,walvis bay,-22.9575,14.5053,11.97,87,44,2.63,NA,1726552695
422,rongelap,11.1635,166.8941,28.78,74,9,3.56,MH,1726552696
423,parun,35.4207,70.9221,9.92,57,33,4.38,AF,1726552697
424,coahuayana de hidalgo,18.7,-103.6583,26.32,90,100,1.06,MX,1726552698
425,kapuskasing,49.4169,-82.4331,20.05,77,20,3.09,CA,1726552699
426,port-cartier,50.0334,-66.8654,18.54,83,50,2.76,CA,1726552700
427,jinxiang,27.4327,120.6062,29.37,78,14,5.04,CN,1726552701
428,al jawf,29.5,38.75,24.32,44,0,5.65,SA,1726552703
429,upper grand lagoon,30.1633,-85.7408,24.45,91,0,2.06,US,1726552704
430,ceeldheer,3.8488,47.1806,28.33,68,33,7.91,SO,1726552705
431,stroitel',50.7854,36.4831,16.9,51,0,4.0,RU,1726552706
432,yur'yevets,57.3201,43.1041,15.8,69,50,1.7,RU,1726552707
433,riosucio,5.4216,-75.7032,17.28,93,83,0.3,CO,1726552708
434,tome,-36.6167,-72.95,9.34,72,100,0.54,CL,1726552709
435,rouyn-noranda,48.2398,-79.0288,19.05,68,0,4.12,CA,1726552710
436,dryden,49.7833,-92.7503,17.16,94,100,4.12,CA,1726552712
437,krasnovishersk,60.4078,57.082,17.07,73,90,2.01,RU,1726552713
438,pangyan,5.7008,125.2811,29.1,67,95,3.33,PH,1726552714
439,muravlenko,63.7898,74.523,15.29,75,93,0.53,RU,1726552715
440,buka,40.8108,69.1986,25.4,29,80,5.53,UZ,1726552716
441,newberry,34.2746,-81.6187,17.86,94,100,6.04,US,1726552456
442,sao joao da barra,-21.6403,-41.0511,21.63,82,97,8.94,BR,1726552718
443,gelemso,8.8167,40.5167,17.53,81,97,0.66,ET,1726552719
444,smara,26.7384,-11.6719,20.36,69,43,3.05,EH,1726552720
445,aleksandrovsk-sakhalinskiy,50.8975,142.1561,16.21,66,77,5.33,RU,1726552722
446,mersrags,57.3354,23.1246,16.26,70,40,1.85,LV,1726552723
447,balatonboglar,46.7752,17.6441,11.64,90,85,3.79,HU,1726552724
448,port isabel,26.0734,-97.2086,27.23,95,0,1.54,US,1726552725
449,minot air force base,48.4209,-101.3391,18.05,94,100,4.63,US,1726552726
450,kourou,5.1552,-52.6478,24.5,89,24,3.53,GF,1726552727
451,weno,7.4515,151.8468,28.73,74,99,3.75,FM,1726552728
452,davydovka,51.1578,39.4292,20.62,32,46,5.82,RU,1726552729
453,lichinga,-13.3128,35.2406,22.06,42,3,4.55,MZ,1726552732
454,xam nua,20.4197,104.0439,23.83,82,88,1.63,LA,1726552733
455,chachersk,52.9164,30.9179,19.16,45,23,4.5,BY,1726552734
456,deir ez-zor,35.3359,40.1408,25.7,47,0,3.79,SY,1726552735
457,quellon,-43.1167,-73.6167,6.08,82,100,2.53,CL,1726552736
458,senanga,-16.1167,23.2667,25.13,19,0,5.16,ZM,1726552737
459,ma'an,26.9775,110.7211,29.74,62,100,3.47,CN,1726552738
460,fukuchiyama,35.3,135.1167,30.94,73,79,0.27,JP,1726552740
461,mahina,-17.5065,-149.489,25.87,83,0,6.69,PF,1726552741
462,bereznik,62.8551,42.7072,14.96,55,43,1.62,RU,1726552742
463,sacramento,38.4666,-121.3177,17.68,71,0,0.45,US,1726552394
464,huarmey,-10.0681,-78.1522,16.55,87,4,3.11,PE,1726552744
465,la manga del mar menor,37.6413,-0.7165,20.71,83,20,2.57,ES,1726552745
466,broken hill,-31.95,141.4333,20.26,18,0,1.82,AU,1726552746
467,floro,61.5996,5.0328,10.98,87,75,4.12,NO,1726552747
468,bengkulu,-3.8004,102.2655,29.0,59,88,5.21,ID,1726552749
469,villa canas,-34.0057,-61.6076,15.52,10,100,6.0,AR,1726552750
470,ribeira do pombal,-10.8344,-38.5358,17.81,98,5,1.7,BR,1726552751
471,ivdel',60.6911,60.4206,19.74,62,84,3.01,RU,1726552752
472,kuhdasht,33.535,47.6061,26.99,21,0,1.67,IR,1726552753
473,ulladulla,-35.35,150.4667,16.53,53,35,5.96,AU,1726552754
474,tidjikja,18.5564,-11.4271,27.21,63,81,3.35,MR,1726552755
475,le lavandou,43.137,6.366,15.9,59,0,3.6,FR,1726552756
476,malvan,16.0667,73.4667,28.33,69,100,1.75,IN,1726552758
477,zouerate,22.7187,-12.4521,28.04,34,20,2.82,MR,1726552759
478,kamina,-8.7386,24.9906,26.64,27,54,2.56,CD,1726552760
479,micheweni,-4.9667,39.8333,26.39,69,40,3.71,TZ,1726552761
480,stavern,59.0,10.0333,10.66,98,75,2.08,NO,1726552762
481,rusape,-18.5278,32.1284,22.23,26,0,2.79,ZW,1726552763
482,kangding,30.0513,101.9603,20.01,76,98,2.62,CN,1726552764
483,kavaratti,10.5669,72.642,27.77,79,61,6.03,IN,1726552765
484,tateyama,34.9833,139.8667,28.1,77,11,5.86,JP,1726552766
485,san luis de la loma,17.2706,-100.8939,27.16,87,100,1.54,MX,1726552768
486,la passe,45.5549,-0.8967,13.51,89,3,5.42,FR,1726552769
487,sinjar,36.3209,41.8754,26.72,34,0,1.87,IQ,1726552770
488,jora,26.3333,77.8167,31.79,52,59,3.64,IN,1726552771
489,new norfolk,-42.7826,147.0587,13.73,69,100,5.12,AU,1726552575
490,diego de almagro,-26.3667,-70.05,11.75,70,0,0.59,CL,1726552773
491,kirovsk,48.6375,38.6428,21.31,30,5,7.97,UA,1726552774
492,preobrazheniye,42.9019,133.9064,24.66,54,55,3.0,RU,1726552775
493,fort st. john,56.2499,-120.8529,11.94,76,75,3.09,CA,1726552776
494,kill devil hills,36.0307,-75.676,24.01,91,40,4.63,US,1726552778
495,metlili chaamba,32.2667,3.6333,25.52,41,40,1.54,DZ,1726552779
496,poronaysk,49.2167,143.1167,19.73,52,28,4.51,RU,1726552780
497,nieuw amsterdam,5.8833,-55.0833,25.34,87,5,3.9,SR,1726552781
498,kuanda,56.3161,116.0806,9.25,37,48,2.69,RU,1726552782
499,halden,59.1226,11.3871,13.63,83,96,0.79,NO,1726552785
500,ellore,16.7,81.1,31.54,61,85,6.07,IN,1726552786
501,coos bay,43.3665,-124.2179,15.13,88,100,3.6,US,1726552503
502,kota kinabalu,5.9749,116.0724,26.99,89,40,3.13,MY,1726552788
503,frohburg,51.05,12.55,15.91,92,100,3.6,DE,1726552789
504,brigantine,39.4101,-74.3646,22.23,94,100,3.6,US,1726552790
505,turpan,42.9333,89.1667,32.74,12,0,1.64,CN,1726552791
506,cabedelo,-6.9811,-34.8339,22.37,84,56,3.89,BR,1726552792
507,krasnokamensk,50.0979,118.0369,21.35,28,14,5.02,RU,1726552793
508,selfoss,63.9331,-20.9971,9.47,88,98,5.04,IS,1726552795
509,adi keyh,14.8444,39.3772,18.02,58,99,0.93,ER,1726552796
510,qaqortoq,60.7167,-46.0333,3.68,88,96,1.17,GL,1726552797
511,vilcun,-38.65,-72.2333,3.26,97,96,0.57,CL,1726552798
512,phayao,19.25,100.25,33.19,51,47,1.68,TH,1726552799
513,port saint john's,-31.6229,29.5448,17.98,84,100,1.82,ZA,1726552800
514,peace river,56.2501,-117.286,7.17,87,40,1.54,CA,1726552801
515,tamanrasset,22.785,5.5228,22.95,60,40,1.54,DZ,1726552725
516,langres,47.8333,5.3333,11.16,91,68,7.3,FR,1726552804
517,hami,42.8,93.45,29.11,12,7,1.06,CN,1726552805
518,mandalgovi,45.7625,106.2708,21.75,19,0,6.32,MN,1726552806
519,lata,40.1629,-8.3327,13.86,43,5,2.35,PT,1726552807
520,ghormach,35.7306,63.7826,24.32,23,4,4.47,AF,1726552808
521,namibe,-15.1961,12.1522,17.88,87,82,1.01,AO,1726552809
522,eraan,9.0629,117.7016,26.78,90,100,8.68,PH,1726552810
523,am timan,11.0297,20.2827,22.41,87,90,1.75,TD,1726552811
524,howrah,22.5892,88.3103,31.0,79,75,4.12,IN,1726552812
525,kuta,-8.7233,115.1723,29.97,66,20,3.09,ID,1726552814
526,colonia,50.9333,6.95,14.47,86,100,1.54,DE,1726552815
527,fisterra,42.9049,-9.2629,18.37,56,11,6.48,ES,1726552816
528,saint david's,12.0333,-61.6667,27.69,89,20,0.0,GD,1726552817
529,ad douiem,14.0012,32.3116,28.4,63,85,7.57,SD,1726552818
530,severo-yeniseyskiy,60.3725,93.0408,5.51,71,100,4.32,RU,1726552819
531,ketchikan,55.3422,-131.6461,13.52,100,100,0.0,US,1726552820
532,tamandare,-8.7597,-35.1047,22.86,83,8,2.9,BR,1726552821
533,vanimo,-2.6741,141.3028,29.15,75,31,5.47,PG,1726552823
534,zvezdnyy,57.7325,56.3147,16.33,67,34,2.04,RU,1726552825
535,cooper's town,26.8667,-77.5167,29.17,76,96,3.5,BS,1726552826
536,xining,36.6167,101.7667,21.0,65,96,2.1,CN,1726552827
537,ontario,34.0633,-117.6509,15.95,79,20,2.57,US,1726552828
538,homer,59.6425,-151.5483,8.91,93,17,2.1,US,1726552829
539,altai,46.3722,96.2583,15.86,19,0,6.96,MN,1726552830
540,mitsamiouli,-11.3847,43.2844,25.85,72,4,3.75,KM,1726552832
541,lorengau,-2.0226,147.2712,29.17,77,57,4.61,PG,1726552833
542,tshabong,-26.05,22.45,18.64,23,94,3.76,BW,1726552834
543,kosong,38.3788,128.4676,25.88,84,90,1.69,KR,1726552835
544,kelso,46.1468,-122.9084,14.0,93,22,1.19,US,1726552824
545,mercedes,-34.6515,-59.4307,15.44,69,86,3.97,AR,1726552837
546,choyr,46.3611,108.3611,21.82,32,0,6.68,MN,1726552839
547,palmer,42.1584,-72.3287,13.8,90,20,1.54,US,1726552840
548,marksville,31.128,-92.0662,22.14,82,95,1.41,US,1726552841
549,lebanon,36.2081,-86.2911,20.05,79,0,0.0,US,1726552708
550,luba,3.4568,8.5547,25.46,87,100,1.92,GQ,1726552843
551,tralee,52.2704,-9.7026,10.79,92,31,2.34,IE,1726552844
552,greymouth,-42.4667,171.2,7.99,65,30,2.66,NZ,1726552845
553,sirte,31.2089,16.5887,25.34,71,1,5.83,LY,1726552846
554,le vauclin,14.5452,-60.8388,26.03,94,75,1.03,MQ,1726552847
555,okha,53.5739,142.9478,13.23,80,100,2.85,RU,1726552848
556,kruisfontein,-34.0033,24.7314,13.95,70,0,3.21,ZA,1726552851
557,nikolayevsk-on-amure,53.1406,140.73,16.02,67,97,2.3,RU,1726552852
558,trinidad,-14.8333,-64.9,21.52,42,8,2.07,BO,1726552853
559,alofi,-19.0595,-169.9187,25.2,81,67,2.83,NU,1726552854
560,nishinoomote,30.7333,131.0,30.31,74,75,5.14,JP,1726552855
561,guiuan,11.0333,125.7247,28.28,78,100,9.44,PH,1726552856
562,valdivia,-39.8142,-73.2459,3.05,98,18,0.71,CL,1726552857
563,cill airne,52.05,-9.5167,10.88,93,13,2.38,IE,1726552859
564,punto fijo,11.6956,-70.1996,28.83,82,35,12.34,VE,1726552860
565,mogocha,53.7333,119.7667,12.6,30,55,3.97,RU,1726552861
566,daru,-9.0763,143.2092,25.65,87,100,6.83,PG,1726552862
567,rioblanco,3.5308,-75.6806,15.76,71,43,2.09,CO,1726552863
568,sola,-13.8833,167.55,25.06,82,95,11.16,VU,1726552864
569,linares,-35.85,-71.6,9.19,86,100,1.24,CL,1726552865
570,freeport,40.6576,-73.5832,19.47,92,100,2.06,US,1726552867
571,bandon,51.7469,-8.7425,13.77,98,15,1.45,IE,1726552868
572,zhigalovo,54.8097,105.1578,7.36,53,85,2.98,RU,1726552869
573,madang,-5.2246,145.7966,28.68,73,44,4.67,PG,1726552870
574,carutapera,-1.195,-46.02,25.26,85,1,3.55,BR,1726552871
575,seeb,23.6703,58.1891,33.15,57,0,4.0,OM,1726552872
576,kununurra,-15.7667,128.7333,18.99,77,100,5.66,AU,1726552873
577,karaton,-6.3424,106.1045,34.5,27,100,0.97,ID,1726552874
578,kebili,33.7044,8.969,24.21,50,91,2.86,TN,1726552876
579,at taj,24.2049,23.2857,28.16,38,0,6.46,LY,1726552877
580,safaga,26.7292,33.9365,30.65,49,0,8.74,EG,1726552878
581,cockburn town,21.4612,-71.1419,29.03,78,80,10.23,TC,1726552879
582,esme,38.3998,28.969,17.24,48,0,1.02,TR,1726552880
583,berezovyy,51.6667,135.7,18.29,39,27,5.57,RU,1726552881
584,portland,45.5234,-122.6762,17.67,77,3,0.45,US,1726552051
585,maitum,6.0392,124.4986,29.52,62,99,2.06,PH,1726552885
586,staroshcherbinovskaya,46.6311,38.6742,20.2,40,100,8.62,RU,1726552886
587,kismayo,-0.3582,42.5454,26.79,75,70,6.68,SO,1726552887
